-285.9366111548    -285.9248258971    -285.8709078853    
-285.9370008344    -285.9246505330    -285.8725931051    
-285.9358691417    -285.9246503798    -285.8688637960    
-285.9379123735    -285.9247444583    -285.8705467478    
-285.9351657216    -285.9247466259    -285.8710983358    
-285.9362630063    -285.9246660749    -285.8701629982    
-285.9366398359    -285.9246727597    -285.8712951452    
-285.9365531019    -285.9247562724    -285.8708743392    
-285.9365317959    -285.9247588314    -285.8708043368    
-285.9365493221    -285.9247552663    -285.8708376688    
-285.9365327605    -285.9247571279    -285.8708374219    
-285.9365928257    -285.9247550726    -285.8708973285    
-285.9364892032    -285.9247570407    -285.8707781896    
-285.9371649575    -285.9247389299    -285.8711957776    
-285.9359016371    -285.9247424641    -285.8704508093    
-285.9360993642    -285.9247391063    -285.8706781733    
-285.9369631657    -285.9247416219    -285.8709739737    
-285.9366888227    -285.9244894329    -285.8727166857    
-285.9358168729    -285.9244760403    -285.8683693029    
-285.9365626206    -285.9244664541    -285.8721910712    
-285.9359101501    -285.9244524844    -285.8688510457    
-285.9365657139    -285.9248122805    -285.8708819789    
-285.9366292723    -285.9248121993    -285.8709065061    
-285.9365881733    -285.9248124062    -285.8708853972    
-285.9366068667    -285.9248124005    -285.8709028066    
-285.9365363037    -285.9248090848    -285.8708265826    
-285.9366517972    -285.9248089703    -285.8709540313    
-285.9366050753    -285.9248202610    -285.8708994252    
-285.9365889610    -285.9248086236    -285.8708854161    
-285.9365868869    -285.9248126005    -285.8708885356    
-285.9365896794    -285.9248161985    -285.8708946942    
-285.9366007903    -285.9248170045    -285.8708987028    
-285.9365870199    -285.9248094917    -285.8708770027    
-285.9366097030    -285.9248268478    -285.8709083110    
-285.9365526285    -285.9247505061    -285.8708251980    
-285.9365471813    -285.9247501084    -285.8708382933    
-285.9365403615    -285.9247491446    -285.8708393037    
-285.9365413357    -285.9247565066    -285.8708378195    
-285.9365413989    -285.9247565723    -285.8708381260    
-285.9365333169    -285.9247455839    -285.8708283949    
-285.9365756291    -285.9247947949    -285.8708698028    
-285.9366044792    -285.9248193077    -285.8709011409    
-285.9365981438    -285.9248128843    -285.8708948985    
-285.9365984216    -285.9248133024    -285.8708950347    
-285.9365996110    -285.9248140464    -285.8708953989    
-285.9366047192    -285.9248199133    -285.8709013337    
-285.9365921753    -285.9248169552    -285.8708841278    
-285.9365871419    -285.9248149548    -285.8708842937    
-285.9365935788    -285.9248199970    -285.8708897884    
-285.9366096383    -285.9248250743    -285.8709070708    
